name,link,desc,lang,star,fork,updatedAt
"paulmillr / dotfiles","https://github.com/paulmillr/dotfiles","Colourful & robust configuration files and utilities for Mac, Linux and BSD","Vim script","899","152","2019-10-10T00:34:37Z"
"suin / php-rss-writer","https://github.com/suin/php-rss-writer","📦 Yet another simple RSS writer library for PHP 5.4 or later. This library can also be used to publish Podcasts.","PHP","257","63","2019-06-03T07:31:23Z"
"michelf / php-markdown","https://github.com/michelf/php-markdown","Parser for Markdown and Markdown Extra derived from the original Markdown.pl by John Gruber.","PHP","3058","513","2019-12-28T15:54:18Z"
"kreait / firebase-php","https://github.com/kreait/firebase-php","Unofficial Firebase Admin SDK for PHP","PHP","1066","234","2020-01-02T22:54:22Z"
"mdp / qrterminal","https://github.com/mdp/qrterminal","QR Codes in your terminal","Go","201","32","2019-12-30T16:11:58Z"
"fumiyas / qrc","https://github.com/fumiyas/qrc","QR code generator for text terminals (ASCII art, Sixel)","Go","152","12","2017-09-06T04:01:40Z"
"Hanson / vbot","https://github.com/Hanson/vbot","💬The best wechat robot base on web api!","PHP","3160","631","2020-01-06T02:16:01Z"
"mail-in-a-box / mailinabox","https://github.com/mail-in-a-box/mailinabox","Mail-in-a-Box helps individuals take back control of their email by defining a one-click, easy-to-deploy SMTP+everything else server: a mail server in a box.","Python","8787","940","2019-12-30T06:30:43Z"
"hashicorp / terraform","https://github.com/hashicorp/terraform","Terraform enables you to safely and predictably create, change, and improve infrastructure. It is an open source tool that codifies APIs into declarative configuration files that can be shared amon…","Go","20225","5362","2020-01-07T01:44:20Z"
"php-http / httplug","https://github.com/php-http/httplug","HTTPlug, the HTTP client abstraction for PHP","PHP","1857","29","2019-12-30T13:53:14Z"
"hprose / hprose-php","https://github.com/hprose/hprose-php","Hprose is a cross-language RPC. This project is Hprose 2.0 for PHP","PHP","1758","379","2019-10-14T04:27:34Z"
"osxfuse / osxfuse","https://github.com/osxfuse/osxfuse","FUSE extends macOS by adding support for user space file systems","Shell","5630","388","2019-12-31T10:26:08Z"
"guzzle / promises","https://github.com/guzzle/promises","Promises/A+ library for PHP with synchronous support","PHP","5644","77","2019-12-17T17:19:23Z"
"idank / explainshell","https://github.com/idank/explainshell","match command-line arguments to their help text","Python","7513","481","2019-12-03T07:09:14Z"
"nuwber / rabbitevents","https://github.com/nuwber/rabbitevents","Broadcasting events provides a simple observer implementation, allowing you to listen for various events that occur in your current and another applications. For example if you need to react to som…","PHP","68","13","2020-01-03T07:40:48Z"
"insoxin / qrpay","https://github.com/insoxin/qrpay","五合一收款码在线生成,40个模板 支持微信支付、支付宝支付、手机QQ支付、京东钱包、百度钱包,PayPal五合一收款，将其二维码合并为一个二维码，无需手续费,支持qq头像,昵称判断(HTML单页版多模板免安装) 腾讯云服务器 https://api.isoyu.com/qrpay/ 腾讯云COS https://qrpay.isoyu.com/","HTML","309","82","2019-10-08T08:31:19Z"
"namshi / docker-smtp","https://github.com/namshi/docker-smtp","SMTP docker container","Shell","328","134","2019-10-21T05:21:55Z"
"fatedier / frp","https://github.com/fatedier/frp","A fast reverse proxy to help you expose a local server behind a NAT or firewall to the internet.","Go","31701","5813","2020-01-06T20:31:28Z"
"cnlh / nps","https://github.com/cnlh/nps","一款轻量级、功能强大的内网穿透代理服务器。支持tcp、udp流量转发，支持内网http代理、内网socks5代理，同时支持snappy压缩、站点保护、加密传输、多路复用、header修改等。支持web图形化管理，集成多用户模式。","Go","10000","1639","2020-01-07T02:05:29Z"
"Mailu / Mailu","https://github.com/Mailu/Mailu","Insular email distribution - mail server as Docker images","Python","1592","328","2020-01-06T12:22:11Z"
"tomav / docker-mailserver","https://github.com/tomav/docker-mailserver","A fullstack but simple mailserver (smtp, imap, antispam, antivirus, ssl...) using Docker.","Shell","4917","811","2019-12-22T11:52:34Z"
"tesseract-ocr / tesseract","https://github.com/tesseract-ocr/tesseract","Tesseract Open Source OCR Engine (main repository)","C++","32293","6097","2020-01-06T11:08:29Z"
"tamiat / tamiat","https://github.com/tamiat/tamiat","⛵️ Vuejs and Firebase based CMS","Vue","454","105","2019-09-08T09:45:52Z"
"rancher / dapper","https://github.com/rancher/dapper","Docker build wrapper","Go","211","48","2019-07-02T23:01:48Z"
"naifalshaye / laravelgui","https://github.com/naifalshaye/laravelgui","Laravel GUI, To simply run artisan, composer and NPM commands and other helpful actions and get output in one click!","","38","2","2019-07-15T11:43:32Z"
"doczjs / docz","https://github.com/doczjs/docz","✍ It has never been so easy to document your things!","TypeScript","17736","899","2020-01-02T13:37:41Z"
"micro / go-micro","https://github.com/micro/go-micro","A Go microservices development framework","Go","11256","1149","2020-01-06T22:22:39Z"
"golang / dep","https://github.com/golang/dep","Go dependency management tool","Go","13036","1083","2019-12-27T13:37:43Z"
"anshumanbh / git-all-secrets","https://github.com/anshumanbh/git-all-secrets","A tool to capture all the git secrets by leveraging multiple open source git searching tools","Go","734","145","2019-06-25T05:33:10Z"
"MFrank2016 / GotoSSH","https://github.com/MFrank2016/GotoSSH","Automatic login SSH （一键登录SSH，可直接从跳板机登录到线上服务器）","Shell","74","20","2019-10-16T10:05:24Z"
"chromium / hstspreload.org","https://github.com/chromium/hstspreload.org","🔒 Chromium's HSTS preload list submission website.","Go","442","59","2019-09-13T18:33:38Z"
"gatsbyjs / gatsby","https://github.com/gatsbyjs/gatsby","Build blazing fast, modern apps and websites with React","JavaScript","41193","6943","2020-01-07T09:12:04Z"
"fengT-T / 996_list","https://github.com/fengT-T/996_list","996 公司展示、讨论","Vue","678","90","2019-09-30T02:54:16Z"
"623637646 / 996.Leave","https://github.com/623637646/996.Leave","逃离996","","3295","213","2020-01-02T04:29:30Z"
"jondot / goweight","https://github.com/jondot/goweight","A tool to analyze and troubleshoot a Go binary size.","Go","1082","31","2019-05-04T13:16:46Z"
"alpinelinux / docker-alpine","https://github.com/alpinelinux/docker-alpine","Official Alpine Linux Docker image. Win at minimalism!","Shell","206","35","2019-12-24T15:15:22Z"
"tucnak / telebot","https://github.com/tucnak/telebot","Telebot is a Telegram bot framework in Go.","Go","1069","152","2019-12-28T11:44:51Z"
"yichengchen / clashX","https://github.com/yichengchen/clashX","","Swift","4726","657","2019-12-31T15:18:50Z"
"Dreamacro / clash","https://github.com/Dreamacro/clash","A rule-based tunnel in Go.","Go","5316","722","2020-01-07T04:35:30Z"
"walkor / shadowsocks-php","https://github.com/walkor/shadowsocks-php","A php port of shadowsocks based on workerman. A socks5 proxy written in PHP.","PHP","846","345","2018-12-28T12:26:41Z"
"ezdapps / backend","https://github.com/ezdapps/backend","A blockchain platform with a simplified programming language. 85% of all tokens will be distributed for free among GitHub users.","Go","1693","38","2018-08-15T17:26:10Z"
"vlang / v","https://github.com/vlang/v","Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero dependencies. Stable 0.2 release in January 2020. https://vlang.io","V","14574","878","2020-01-07T09:13:42Z"
"QSCTech / zju-icicles","https://github.com/QSCTech/zju-icicles","浙江大学课程攻略共享计划","C","15159","4700","2019-12-07T08:41:21Z"
"PoiScript / solomon","https://github.com/PoiScript/solomon","Source Code of https://blog.poi.cat","Rust","10","1","2020-01-01T08:27:50Z"
"takashiki / Ourls","https://github.com/takashiki/Ourls","url shorten service/短网址服务","PHP","196","67","2018-11-08T09:25:06Z"
"awesome-selfhosted / awesome-selfhosted","https://github.com/awesome-selfhosted/awesome-selfhosted","A list of Free Software network services and web applications which can be hosted locally. Selfhosting is the process of hosting and managing applications instead of renting from Software-as-a-Serv…","JavaScript","40061","3158","2020-01-05T13:48:55Z"
"YOURLS / YOURLS","https://github.com/YOURLS/YOURLS","🔗 Your Own URL Shortener","PHP","5623","1238","2019-11-28T09:32:52Z"
"yidao620c / python3-cookbook","https://github.com/yidao620c/python3-cookbook","《Python Cookbook》 3rd Edition Translation","Jupyter Notebook","7447","2195","2019-12-29T01:39:31Z"
"tootsuite / mastodon","https://github.com/tootsuite/mastodon","Your self-hosted, globally interconnected microblogging community","Ruby","20028","3452","2020-01-07T07:14:54Z"
"LaravelDaily / Larancer-QuickAdminPanel","https://github.com/LaravelDaily/Larancer-QuickAdminPanel","Laravel 5.5 system for freelancers to manage their clients/projects/income - generated with QuickAdmin","JavaScript","126","66","2019-10-10T13:09:22Z"
"shadowsocks / shadowsocks-restful-api","https://github.com/shadowsocks/shadowsocks-restful-api","Secure, reliable, standard restful api for managing shadowsocks-libev","JavaScript","59","39","2019-07-20T05:21:27Z"
"shadowsocks / shadow-shop","https://github.com/shadowsocks/shadow-shop","Building highly customizable e-commerce websites selling shadowsocks services, using Wordpress and WooCommerce","PHP","79","47","2019-05-25T10:25:32Z"
"dracula / dracula-theme","https://github.com/dracula/dracula-theme","😱 A dark theme for all the things!","","11198","986","2020-01-01T13:26:35Z"
"ProxymanApp / Proxyman","https://github.com/ProxymanApp/Proxyman","Modern and Delightful HTTP Debugging Proxy for macOS, iOS and Android ⚡️","","860","29","2020-01-04T05:01:21Z"
"webonyx / graphql-php","https://github.com/webonyx/graphql-php","A PHP port of GraphQL reference implementation","PHP","3505","365","2020-01-06T23:57:58Z"
"formulahendry / 955.WLB","https://github.com/formulahendry/955.WLB","955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡)","","18378","812","2019-12-19T05:41:48Z"
"AsTryE / QQMusicHelper","https://github.com/AsTryE/QQMusicHelper","Mac版QQ音乐绿砖破解，可收听无损音乐和下载无损音乐到本地","C","329","65","2018-05-04T10:33:20Z"
"alibaba / ice","https://github.com/alibaba/ice","🚀Simple and friendly front-end development system（飞冰，简单而友好的前端研发体系 ）https://ice.work/","JavaScript","14499","1708","2020-01-07T09:18:50Z"
"RocketChat / Rocket.Chat","https://github.com/RocketChat/Rocket.Chat","The ultimate Free Open Source Solution for team communications.","JavaScript","25032","5453","2020-01-07T05:12:06Z"
"liuyi01 / kubernetes-starter","https://github.com/liuyi01/kubernetes-starter","kubernetes入门，包括kubernetes概念，架构设计，集群环境搭建，认证授权等。","Shell","840","678","2019-01-30T08:16:21Z"
"bestony / logoly","https://github.com/bestony/logoly","A Pornhub Flavour Logo Generator","Vue","4449","448","2020-01-06T21:14:53Z"
"CyC2018 / CS-Notes","https://github.com/CyC2018/CS-Notes","📚 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计、Java、Python、C++","Java","87390","28162","2020-01-05T07:00:54Z"
"996icu / 996.ICU","https://github.com/996icu/996.ICU","Repo for counting stars and contributing. Press F to pay respect to glorious developers.","Rust","248897","21237","2020-01-03T18:04:03Z"
"xiaolai / everyone-can-use-english","https://github.com/xiaolai/everyone-can-use-english","人人都能用英语","","4221","1194","2019-12-22T02:04:56Z"
"ganlvtech / down_52pojie_cn","https://github.com/ganlvtech/down_52pojie_cn","A single page file explorer that can be hosted on static website. 吾爱破解论坛 爱盘 https://down.52pojie.cn/ 页面的源代码","PHP","1296","308","2019-05-14T09:24:26Z"
"hakimel / reveal.js","https://github.com/hakimel/reveal.js","The HTML Presentation Framework","JavaScript","49772","14450","2020-01-04T15:39:29Z"
"birdayz / kaf","https://github.com/birdayz/kaf","Modern CLI for Apache Kafka, written in Go.","Go","920","52","2020-01-01T22:41:47Z"
"justjanne / powerline-go","https://github.com/justjanne/powerline-go","A beautiful and useful low-latency prompt for your shell, written in go","Go","1373","141","2019-12-15T16:43:25Z"
"gaocegege / maintainer","https://github.com/gaocegege/maintainer"," 👨‍💻 🐳 Generate personal daily reports or summary, AUTHORS, CONTRIBUTING, CHANGELOG and so on for GitHub user or repository.","Go","146","15","2019-05-25T07:17:08Z"
"github-changelog-generator / github-changelog-generator","https://github.com/github-changelog-generator/github-changelog-generator","Automatically generate change log from your tags, issues, labels and pull requests on GitHub.","Ruby","5719","638","2019-12-30T15:01:52Z"
"eshlox / simplicity","https://github.com/eshlox/simplicity","Hugo theme.","CSS","41","24","2019-10-01T20:39:33Z"
"utterance / utterances","https://github.com/utterance/utterances","🔮 A lightweight comments widget built on GitHub issues","TypeScript","1811","184","2020-01-07T03:31:53Z"
"facebook / php-webdriver","https://github.com/facebook/php-webdriver","A php client for webdriver.","PHP","3885","724","2020-01-06T14:53:14Z"
"sourcegraph / go-selenium","https://github.com/sourcegraph/go-selenium","Selenium WebDriver client for Go","Go","323","64","2017-06-11T22:37:59Z"
"tebeka / selenium","https://github.com/tebeka/selenium","Selenium/Webdriver client for Go","Go","923","191","2019-08-06T23:15:55Z"
"sclevine / agouti","https://github.com/sclevine/agouti","A WebDriver client and acceptance testing library for Go","Go","681","85","2019-11-06T15:58:46Z"
"alibaba / anyproxy","https://github.com/alibaba/anyproxy","A fully configurable http/https proxy in NodeJS","JavaScript","6199","1007","2020-01-01T11:49:27Z"
"huginn / huginn","https://github.com/huginn/huginn","Create agents that monitor and act on your behalf. Your agents are standing by!","Ruby","26573","2580","2020-01-03T07:25:55Z"
